trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1}",25,0,-130.96676050357365,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.99600798934399148}",25,10,-9.878204180961577,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.99401796405393528}",20,0,-137.55214671743227,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.99203191483706066}",25,0,-131.50419343899196,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.99004983374916811}",20,2,-83.66007390976678,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 0}",1
6,False,"{'a': 0.5, 'e': 0.98807171286193052}",30,0,-84.58295710233472,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.98609754426286189}",20,0,-81.05107533916238,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.98412732005528514}",20,0,-80.20070187907696,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.98216103235830077}",20,0,-141.55871616094697,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
10,False,"{'a': 0.5, 'e': 0.98019867330675525}",20,0,-97.40460157737047,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.97824023505121005}",25,0,-134.5318061980341,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.97628570975790929}",20,0,-91.64743984036103,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.97433508960874937}",25,0,-146.77144205590778,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.97238836680124685}",35,0,-180.42976027559934,"{0: 21, 1: 2, 2: 8, 3: 2, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.97044553354850815}",25,0,-101.17829341152952,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9685065820791976}",25,0,-19.085225349604833,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.96657150463750663}",30,0,-174.85825209663213,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.96464029348312308}",20,0,-157.78827685212207,"{0: 7, 1: 3, 2: 7, 3: 2, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.96271294089119952}",30,0,-213.2041970351201,"{0: 15, 1: 3, 2: 8, 3: 1, 4: 3}",0
20,False,"{'a': 0.5, 'e': 0.96078943915232318}",30,0,-266.7322950621938,"{0: 13, 1: 5, 2: 7, 3: 1, 4: 4}",0
21,False,"{'a': 0.5, 'e': 0.95886978057248451}",20,0,-75.32717208129456,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.95695395747304668}",30,0,-258.9819032631691,"{0: 17, 1: 2, 2: 2, 3: 6, 4: 3}",0
23,False,"{'a': 0.5, 'e': 0.95504196219071469}",20,0,-110.29545744063788,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.95313378707750473}",20,0,-91.03890019771252,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.95122942450071402}",20,2,-134.5675907908068,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 3}",1
26,False,"{'a': 0.5, 'e': 0.94932886684288953}",30,0,-148.9781550360826,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
27,False,"{'a': 0.5, 'e': 0.94743210650179832}",30,0,-167.22116622922337,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
28,False,"{'a': 0.5, 'e': 0.94553913589039629}",25,0,-134.5083847703532,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.94364994743679853}",25,0,-103.44100721643976,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.94176453358424872}",25,0,-144.33293626142654,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
31,False,"{'a': 0.5, 'e': 0.93988288679108889}",25,0,-112.25384237260438,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.93800499953072947}",20,0,-38.43668359527744,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.93613086429161885}",30,0,-199.52046307085953,"{0: 15, 1: 4, 2: 8, 3: 0, 4: 3}",0
34,False,"{'a': 0.5, 'e': 0.93426047357721353}",25,0,-133.15904791279124,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
35,False,"{'a': 0.5, 'e': 0.93239381990594827}",20,0,-91.03886976335558,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.93053089581120574}",30,0,-141.98422296169505,"{0: 15, 1: 6, 2: 7, 3: 1, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.92867169384128723}",20,0,-131.13665808790876,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.92681620655938224}",25,0,-113.0882761340955,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.92496442654353928}",30,0,-173.633322850764,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
40,False,"{'a': 0.5, 'e': 0.92311634638663576}",20,0,-122.52165056137387,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
41,False,"{'a': 0.5, 'e': 0.9212719586963487}",25,0,-71.01628646993873,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.91943125609512466}",20,0,-55.316936503114796,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.91759423122015094}",20,0,-68.80037638021437,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.91576087672332562}",30,14,-130.56080759278677,"{0: 7, 1: 1, 2: 6, 3: 0, 4: 2}",1
45,False,"{'a': 0.5, 'e': 0.91393118527122819}",25,0,-136.20700571983357,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
46,False,"{'a': 0.5, 'e': 0.91210514954509037}",25,0,-118.52807773049757,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.91028276224076698}",35,0,-205.57659792878607,"{0: 21, 1: 4, 2: 5, 3: 2, 4: 3}",0
48,False,"{'a': 0.5, 'e': 0.90846401606870619}",35,0,-221.35583615620175,"{0: 23, 1: 0, 2: 7, 3: 1, 4: 4}",0
49,False,"{'a': 0.5, 'e': 0.90664890375392093}",25,0,-80.60459792407575,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.90483741803595952}",25,16,-56.50999715417694,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.90302955166887677}",30,0,-177.402096254293,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.90122529742120472}",20,0,-109.30756438076568,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.89942464807592404}",20,0,-81.78726027913282,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.89762759643043488}",20,0,-98.41922287844241,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.89583413529652822}",25,16,-43.881149549957506,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.89404425750035721}",25,0,-134.33522916199712,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.8922579558824083}",25,16,-15.127778377476155,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.89047522329747264}",20,16,6.213760326433535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.88869605261461737}",20,0,-103.77949759406621,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.88692043671715748}",20,0,-124.16184603501789,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
61,False,"{'a': 0.5, 'e': 0.88514836850262713}",25,13,-24.107801988250003,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.8833798408827509}",25,0,-140.6208988112198,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.88161484678341606}",25,0,-107.7851785020788,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.87985337914464379}",20,0,-161.78243941846108,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
65,False,"{'a': 0.5, 'e': 0.8780954309205613}",25,0,-105.99230397218618,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",1
66,False,"{'a': 0.5, 'e': 0.87634099507937324}",20,0,-86.16388555169794,"{0: 8, 1: 5, 2: 7, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.87459006460333399}",20,0,-150.0919825289275,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.87284263248871929}",20,10,-87.66917618805144,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
69,False,"{'a': 0.5, 'e': 0.87109869174579835}",20,0,-267.4687736470293,"{0: 10, 1: 0, 2: 3, 3: 2, 4: 5}",0
70,False,"{'a': 0.5, 'e': 0.86935823539880586}",35,0,-112.70891715561892,"{0: 25, 1: 0, 2: 8, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.86762125648591404}",30,2,-81.20867567037185,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 1}",1
72,False,"{'a': 0.5, 'e': 0.86588774805920499}",20,0,-117.58833384896629,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
73,False,"{'a': 0.5, 'e': 0.8641577031846428}",20,0,-31.08990089676313,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.8624311149420455}",20,0,-109.78720222935402,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.86070797642505781}",20,0,-42.967817113371986,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.85898828074112343}",20,0,-141.09306773853984,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
77,False,"{'a': 0.5, 'e': 0.8572720210114575}",20,0,-93.14729755457255,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.85555919037101846}",20,0,-61.5548327563619,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.85384978196848171}",20,0,-148.1403902849409,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
80,False,"{'a': 0.5, 'e': 0.85214378896621135}",25,15,-18.22116370791945,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.85044120454023298}",25,0,-116.09485565577167,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
82,False,"{'a': 0.5, 'e': 0.84874202188020675}",25,0,-70.02048875713746,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.84704623418939962}",20,10,-128.82401633720127,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 3}",1
84,False,"{'a': 0.5, 'e': 0.84535383468465874}",20,0,-206.83496961659785,"{0: 7, 1: 3, 2: 6, 3: 1, 4: 3}",0
85,False,"{'a': 0.5, 'e': 0.8436648165963837}",25,0,-171.17666119300705,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.84197917316849991}",20,0,-10.063514490538312,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.84029689765843141}",30,0,-194.78775452505886,"{0: 15, 1: 2, 2: 10, 3: 1, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.83861798333707405}",20,9,-24.43062105360281,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.83694242348876813}",25,0,-150.01069667056905,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
90,False,"{'a': 0.5, 'e': 0.835270211411272}",30,0,-62.1868088618988,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.8336013404157353}",25,0,-165.88762517044108,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
92,False,"{'a': 0.5, 'e': 0.83193580382667176}",30,0,-76.00237603923453,"{0: 21, 1: 5, 2: 2, 3: 1, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.83027359498193265}",35,0,-224.69215931309822,"{0: 21, 1: 3, 2: 6, 3: 1, 4: 4}",0
94,False,"{'a': 0.5, 'e': 0.8286147072326806}",30,0,-157.97017074550538,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.82695913394336229}",25,0,-163.9228488435439,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
96,False,"{'a': 0.5, 'e': 0.82530686849168233}",20,8,5.047083724540768,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.82365790426857688}",25,0,-70.55445732233787,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.82201223467818652}",25,0,-28.025427278272986,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.82036985313783106}",20,0,-25.39550282007976,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.81873075307798182}",20,0,-51.59192343173737,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.81709492794223659}",20,0,-67.84318503679143,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.8154623711872927}",20,0,-56.46311461992356,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.81383307628292068}",30,12,-77.20235124614283,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 1}",1
104,False,"{'a': 0.5, 'e': 0.81220703671193895}",30,7,-29.02708371998783,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.81058424597018708}",25,0,-185.87378079887466,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
106,False,"{'a': 0.5, 'e': 0.8089646975664998}",20,0,-179.1590510737797,"{0: 10, 1: 1, 2: 3, 3: 4, 4: 2}",1
107,False,"{'a': 0.5, 'e': 0.80734838502268147}",20,11,-30.710190029130985,"{0: 5, 1: 2, 2: 1, 3: 1, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.80573530187347964}",25,18,-6.583105938668959,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.80412544166655964}",25,0,-48.37070846546772,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.80251879796247849}",25,0,-69.02974097111216,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.80091536433465915}",25,0,-91.82891724828822,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.79931513436936508}",25,0,-221.154901254774,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
113,False,"{'a': 0.5, 'e': 0.79771810166567425}",20,3,-108.07332948591684,"{0: 11, 1: 2, 2: 0, 3: 2, 4: 2}",1
114,False,"{'a': 0.5, 'e': 0.79612425983545376}",25,0,-102.9970093333246,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
115,False,"{'a': 0.5, 'e': 0.79453360250333405}",20,0,-19.998751838496577,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.79294612330668368}",20,0,-39.58065501220645,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.79136181589558385}",25,0,-78.07840161424083,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.78978067393280271}",20,0,-56.67319065729918,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.78820269109377039}",30,0,-104.35344284772887,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
120,False,"{'a': 0.5, 'e': 0.78662786106655347}",25,8,-46.92572310282492,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.78505617755182955}",25,0,-126.42311833318995,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.7834876342628625}",25,0,-173.06972602263602,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
123,False,"{'a': 0.5, 'e': 0.78192222492547725}",30,19,-65.70813055738338,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.78035994327803426}",25,0,-73.0973818274708,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
125,False,"{'a': 0.5, 'e': 0.77880078307140488}",25,0,-43.664280841532914,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.77724473806894612}",20,0,-88.36440476323854,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.77569180204647603}",20,0,-163.83029901145068,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.77414196879224839}",30,0,-153.2128494540489,"{0: 17, 1: 1, 2: 9, 3: 2, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.77259523210692804}",25,0,-68.69566703782718,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.77105158580356625}",20,2,-18.233990928986998,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.76951102370757585}",25,0,-97.31459927545774,"{0: 15, 1: 4, 2: 2, 3: 4, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.76797353965670612}",30,0,-141.12929783550462,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
133,False,"{'a': 0.5, 'e': 0.76643912750101917}",20,0,-82.485782741998,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
134,False,"{'a': 0.5, 'e': 0.76490778110286395}",30,0,-81.40870607685439,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.76337949433685315}",25,0,-72.95810253884511,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.76185426108983756}",20,0,-83.3537820334712,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.76033207526088209}",30,0,-81.43300940040544,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
138,False,"{'a': 0.5, 'e': 0.75881293076124134}",25,0,-46.528970491954716,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.75729682151433553}",35,15,-131.67608426272275,"{0: 8, 1: 0, 2: 10, 3: 2, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.75578374145572547}",25,13,-39.96358998386388,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.75427368453308896}",25,0,-229.9159175853826,"{0: 12, 1: 1, 2: 6, 3: 3, 4: 3}",0
142,False,"{'a': 0.5, 'e': 0.75276664470619625}",20,0,-82.33897914350769,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
143,False,"{'a': 0.5, 'e': 0.75126261594688604}",20,0,-58.20591002416824,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.74976159223904126}",25,0,-121.6513421687805,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
145,False,"{'a': 0.5, 'e': 0.74826356757856527}",25,13,-19.474111805310873,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.74676853597335713}",25,14,-34.419409343022586,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.74527649144328867}",25,0,-203.8902529904188,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
148,False,"{'a': 0.5, 'e': 0.74378742802017961}",20,0,-71.3393266691941,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.74230133974777435}",20,0,-53.10311504852647,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.74081822068171788}",20,0,-63.219189413114314,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
151,False,"{'a': 0.5, 'e': 0.73933806488953191}",20,0,-17.344605391476573,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.73786086645059112}",30,0,-116.17113467338737,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.73638661945610007}",25,0,-67.10513056158834,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.73491531800906873}",25,0,-112.97121151670657,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.73344695622428924}",25,0,-65.81848159413778,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.73198152822831264}",20,6,-10.731993328009493,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.73051902815942493}",25,8,-30.334698166845012,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
158,False,"{'a': 0.5, 'e': 0.72905945016762375}",30,11,-102.35935328293185,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 2}",1
159,False,"{'a': 0.5, 'e': 0.72760278841459547}",35,2,-64.73145221219325,"{0: 26, 1: 2, 2: 3, 3: 1, 4: 1}",1
160,False,"{'a': 0.5, 'e': 0.72614903707369094}",25,0,-87.18160892431294,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.7246981903299029}",25,9,7.424583150100813,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.72325024237984237}",20,0,-86.21731369399319,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.72180518743171584}",20,14,-17.802857110422785,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.72036301970530137}",25,0,-52.144272021624666,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.71892373343192617}",20,9,-42.18516056443122,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.71748732285444328}",20,0,-113.87462615782069,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
167,False,"{'a': 0.5, 'e': 0.7160537822272085}",25,0,-8.13676936658528,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.71462310581605726}",30,0,-64.98408677686757,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.71319528789828224}",20,0,-107.08485840914553,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
170,False,"{'a': 0.5, 'e': 0.71177032276260965}",25,0,-147.5785354444812,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.71034820470917726}",25,4,-56.71567302284866,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
172,False,"{'a': 0.5, 'e': 0.70892892804951069}",30,0,-133.35575316900253,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
173,False,"{'a': 0.5, 'e': 0.70751248710650172}",20,10,-7.305466233871009,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.70609887621438439}",20,0,-88.56689384711018,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
175,False,"{'a': 0.5, 'e': 0.70468808971871344}",20,13,7.294106251444454,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.70328012197634093}",30,0,-73.56941392015186,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.70187496735539401}",25,0,-179.42820578606208,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
178,False,"{'a': 0.5, 'e': 0.70047262023525236}",20,10,-31.47392700030207,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
179,False,"{'a': 0.5, 'e': 0.69907307500652571}",20,0,-63.071544143931106,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.69767632607103103}",25,0,-104.50325322787948,"{0: 14, 1: 3, 2: 5, 3: 3, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.696282367841771}",20,15,2.887009038600013,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.69489119474291061}",20,0,-89.80969417775745,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.69350280120975583}",25,1,-38.587198565388285,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
184,False,"{'a': 0.5, 'e': 0.69211718168873038}",20,0,-82.46001137176953,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
